B11,B12,B2,B3,B4,B8,H2_pct,H2_ppm,OBJECTID,sid_vs_mean,sid_hematite,sid_magnetite,sid_goethite,sid_serpentine,sid_olivine,sid_chlorite
2078.545,1328.75,1859.556,1919.25,1896.667,4547.0,9.4,,4962.0,0.0941996111091212,0.5911277602215745,0.6552566046424625,0.6315460258402378,,,
2575.667,2191.964,4176.0,4072.0,3790.667,4432.0,90.2,,4964.0,0.0026464407820529,0.6232723343976803,0.6777160168639716,0.6632749213525234,,,
4884.0,4146.0,1119.68,1752.148,2916.667,3566.0,16.5,,4989.0,0.3778809948161872,0.10669681231566662,0.11083643488708386,0.10929588027303415,,,
2579.0,2046.333,1896.8,2017.333,2094.0,3038.0,25.0,,4992.0,0.0597625076980385,0.29661471456577754,0.3344114686316041,0.3225960202092466,,,
2364.5,1889.5,1306.0,1564.0,1710.0,2125.0,18.0,,5003.0,0.1158484079372067,0.2047575889971722,0.22807165373222166,0.22195820981590747,,,
1615.25,1045.5,679.375,930.333,1145.1,2527.5,1.4,,5006.0,0.1908323470734131,0.3891952527890125,0.43021782764992234,0.4140817981583311,,,
2082.4,1842.5,4812.0,4686.0,4888.0,5276.0,21.0,,5008.0,0.0337865797376609,0.8625182805778351,0.9265542000624892,0.9099358658985384,,,
533.0,510.833,898.25,879.833,603.0,604.0,1.0,,5021.0,0.0466363301392249,0.5579592064792719,0.6020488421450434,0.5925468401928071,,,
467.5,306.0,1320.571,1802.0,2001.333,1032.0,17.4,,5025.0,0.2009751910899468,1.3088730244885147,1.3495412371995616,1.3494331418481784,,,
3493.0,2586.5,6812.0,6554.0,6569.333,7082.0,24.1,,5027.0,0.0206531558267234,0.8045307343616859,0.8647312592639802,0.8494136509121334,,,
2031.857,2035.5,7464.0,7268.0,7138.667,6805.333,34.5,,5028.0,0.1009601331130493,1.1118064205558866,1.1820842023526277,1.1651980338953982,,,
1619.8,1685.6,8988.0,8992.0,9180.0,8682.0,25.5,,5029.0,0.1979252922044573,1.4125713140979483,1.4918223152017833,1.4728923693608373,,,
1745.0,1729.0,8808.0,8287.0,8416.0,7900.0,93.0,,5030.0,0.1700429943837766,1.3350516111572688,1.4140908585624583,1.3947564143448203,,,
1821.875,1827.667,7458.333,7000.667,7127.0,6819.333,82.2,,5031.0,0.1206370540115229,1.1802407684684424,1.2549019208502477,1.2364064919889373,,,
2192.333,2262.6,6166.0,6018.0,6100.0,6054.0,90.4,,5032.0,0.051943100256365,0.9211012927777955,0.9859930775651885,0.969900237410916,,,
2017.833,2031.0,7266.667,7260.0,7488.0,7478.4,16.0,,5033.0,0.1027242904382654,1.1229730576372847,1.1942395210282666,1.1766931513161716,,,
2523.286,2475.667,8672.0,8281.333,8230.875,7842.0,85.0,,5034.0,0.0878610730847399,1.0667712339145923,1.1362592604983184,1.1193701940030467,,,
2523.286,2475.667,8672.0,8281.333,8230.875,7842.0,15.0,,5035.0,0.0878610730847399,1.0667712339145923,1.1362592604983184,1.1193701940030467,,,
2411.5,1993.0,2872.0,2772.5,2849.5,3203.0,36.1,,5036.0,0.0064731943929,0.46164991878440786,0.5075918542762771,0.4953131018677521,,,
2454.333,2057.5,2854.0,2779.0,2723.0,3464.0,32.9,,5037.0,0.0079671291895189,0.44857463852565627,0.4964275871177366,0.4827280154160085,,,
1947.5,1773.0,3820.0,3587.333,3534.0,4087.0,75.8,,5038.0,0.0108140633998961,0.71578653177805,0.7768385596231724,0.7601753983669237,,,
2366.0,2114.5,7720.0,7490.667,7452.0,7170.0,100.0,,5039.0,0.0871997915648815,1.0772085797292568,1.1459475568038808,1.1294309980386044,,,
1634.25,1546.25,6294.0,5964.0,6091.5,6267.0,25.0,,5040.0,0.1143358348533717,1.1716427827071096,1.2472471070831597,1.227943998092846,,,
2951.0,2536.5,5628.0,5309.0,5111.5,5711.667,96.37,,5046.0,0.0103462407550237,0.7137034140876825,0.77282267824752,0.7571951383004452,,,
3418.667,2871.5,6744.0,6220.0,5992.0,6332.0,88.3,,5047.0,0.0141298929974631,0.7315971370433573,0.7906891948533934,0.7754346026799597,,,
2798.75,2321.75,5452.0,5320.0,5126.0,5572.0,87.43,,5048.0,0.014919440419911,0.7547091032382972,0.813175355028084,0.7983165645169636,,,
2884.0,2475.2,5974.0,5656.0,5416.0,5790.0,87.06,,5049.0,0.0180508534525543,0.766020493112344,0.8260115123115976,0.8106356105743056,,,
2923.0,2459.167,4824.0,4772.0,4680.0,5780.0,75.5,,5050.0,0.0046299155510125,0.6643522196067057,0.7219920826789175,0.7061208864706487,,,
2832.0,2188.5,5914.667,5908.0,5540.0,5776.0,59.26,,5051.0,0.0273302763693713,0.8319720390621538,0.8906573408788634,0.8765619123793985,,,
3149.5,2800.5,4828.5,4627.0,4832.0,4934.0,44.12,,5052.0,0.0026083213141431,0.5772055546940192,0.6278839849625614,0.6150449471417793,,,
2592.0,2094.667,6368.0,6058.0,6031.667,5933.333,38.17,,5053.0,0.0443253581417864,0.9123997657253484,0.9756687331175189,0.9602559605487812,,,
3018.75,2683.333,4560.0,4661.0,4465.0,5337.333,35.17,,5054.0,0.0009501278344541,0.5904491398137306,0.6428026347541961,0.6288768222741463,,,
3406.0,3054.5,6312.0,6065.0,5928.0,6299.0,33.97,,5055.0,0.0085510284472472,0.6845365572851212,0.7407735761056041,0.7263943564273797,,,
3090.0,2555.0,5207.0,5252.0,5104.0,5457.5,32.28,,5056.0,0.0062233271070098,0.6756063603352288,0.7288293267703261,0.7157103269165483,,,
3214.5,2667.0,4700.0,4625.0,4636.0,4896.0,30.97,,5057.0,0.0017513874649464,0.5794223900947338,0.6290293569748762,0.6166203214532999,,,
2563.558,1773.25,5065.0,4831.0,4972.0,5828.5,30.53,,5058.0,0.0284635571229168,0.853806350739758,0.9182790422462217,0.9009633360946601,,,
3286.833,2702.0,7009.0,6836.0,6822.0,6728.0,26.77,,5059.0,0.0267019165494145,0.8197753331469326,0.8785131876514298,0.8644051070433021,,,
3169.333,2708.7,4862.0,4682.0,4517.667,4748.5,26.46,,5060.0,0.0035865369818977,0.5803666276269492,0.6307043803308816,0.6180648569395749,,,
2867.5,2413.333,5034.667,4530.667,4524.0,5324.0,24.42,,5061.0,0.0048322420587044,0.6618138020937223,0.7218928378758458,0.7050423267320831,,,
3290.4,2898.0,5960.0,5656.0,5568.0,6093.333,23.09,,5062.0,0.006735061786722,0.6756470559959304,0.732669558141217,0.7177083096962034,,,
3580.0,3156.0,4468.0,4232.0,4308.0,4822.0,22.96,,5063.0,0.0071923286853497,0.4544596107285258,0.5012714501106927,0.488591931826791,,,
3580.0,3156.0,4468.0,4232.0,4308.0,4822.0,22.05,,5064.0,0.0071923286853497,0.4544596107285258,0.5012714501106927,0.488591931826791,,,
2923.25,2474.0,5572.0,5116.0,4774.667,5260.0,21.76,,5065.0,0.0109667831672919,0.7006742844398473,0.7594776578118486,0.7439715611419053,,,
2581.0,2266.0,5576.0,5648.0,5712.0,6012.0,21.55,,5066.0,0.0273394810986822,0.8273721645293528,0.8873642108438633,0.8724865790902183,,,
3580.0,3156.0,4468.0,4232.0,4308.0,4822.0,20.79,,5067.0,0.0071923286853497,0.4544596107285258,0.5012714501106927,0.488591931826791,,,
3100.25,2445.667,5319.0,5258.0,5308.0,5466.0,20.23,,5068.0,0.0088532549099171,0.7032330039402106,0.7573291978421303,0.7441123924635882,,,
3253.333,2643.25,4904.0,4806.0,4868.0,4876.0,20.22,,5069.0,0.0038336275371493,0.6034686096707985,0.6528249320141348,0.6409358520814741,,,
3340.5,2970.875,2380.0,2491.5,2707.0,3432.0,18.87,,5070.0,0.0804912909296008,0.2313974769208436,0.2636707409431292,0.25408280727744254,,,
2572.333,1836.0,6148.0,5864.0,6312.0,6640.0,18.46,,5071.0,0.0536177397220144,0.9715842755413311,1.0384135251969604,1.0213600031365306,,,
3125.5,2594.875,4570.0,4409.0,4495.5,5201.0,18.12,,5072.0,0.0001500394201298,0.5834822392135004,0.6366566247350198,0.6222519415338157,,,
2775.25,2008.333,4738.0,4502.0,4490.0,4808.75,17.29,,5073.0,0.0097801585745195,0.7184318698528893,0.7748973601900572,0.7605480627249597,,,
3125.5,2594.875,4570.0,4409.0,4495.5,5201.0,16.92,,5074.0,0.0001500394201298,0.5834822392135004,0.6366566247350198,0.6222519415338157,,,
2862.0,2485.0,6254.667,5748.0,5808.0,6180.0,14.82,,5075.0,0.022220596408884,0.796269479324641,0.8591877274506458,0.842642009549603,,,
3154.0,2387.4,4604.0,4574.0,4364.0,5020.0,14.74,,5076.0,0.0017904295326041,0.6154558830748881,0.6673371456004831,0.6539476156710318,,,
2929.0,2282.5,6312.0,5902.667,5888.0,5788.0,12.89,,5077.0,0.0285521916197806,0.830322652674369,0.8906735149568641,0.8758934962028058,,,
3028.333,2649.375,4431.0,4270.0,4468.0,4680.0,12.88,,5078.0,0.0015790111929582,0.5594216513811117,0.6095385425642434,0.5966694738336765,,,
3112.75,2491.625,4847.25,4589.667,4674.667,5126.0,12.58,,5079.0,0.0020117838618476,0.6238863587131496,0.6779305502493522,0.6637217756051692,,,
3182.75,2708.6,4426.0,4336.0,4445.0,4880.0,12.55,,5080.0,0.0007426173186549,0.5452330333769141,0.594810129713433,0.5818867717325771,,,
3251.444,2824.333,2974.0,3297.0,3558.0,4012.0,11.99,,5081.0,0.0256884348729215,0.3652240492436166,0.4016188626607742,0.392479504878806,,,
2576.333,2383.0,5729.5,5532.5,5432.0,5580.0,11.94,,5082.0,0.0240325423532413,0.7943743807668115,0.8545285176765448,0.8394634058519426,,,
2637.5,2405.5,5675.75,5295.25,5388.0,5636.0,11.94,,5083.0,0.0196027386642749,0.772370470402319,0.8336865541367053,0.8177448423183304,,,
2576.0,2254.667,6566.667,6168.0,6106.0,6224.333,11.81,,5084.0,0.0426569903221796,0.9001912159874662,0.9651513098835738,0.9487547960923871,,,
2703.25,1874.0,4168.0,3836.0,3760.0,4680.0,11.76,,5085.0,0.0054013266462635,0.668296155303128,0.7270567762377353,0.7105630740085258,,,
2977.0,2254.5,5158.0,5244.5,5029.0,5431.25,11.43,,5086.0,0.0111551541174483,0.7309194231994057,0.785570655926451,0.7722490913771872,,,
2949.125,2465.5,3372.0,3436.0,3522.0,5519.867,11.38,,5087.0,0.017529160291583,0.5075397160860937,0.5624823231003547,0.5449943482657862,,,
2740.0,2386.667,4908.0,4636.0,4720.0,5172.0,10.95,,5088.0,0.0063573906497369,0.6788221005831421,0.7363769729616435,0.7211231894662395,,,
3580.0,3156.0,4468.0,4232.0,4308.0,4822.0,10.85,,5089.0,0.0071923286853497,0.4544596107285258,0.5012714501106927,0.488591931826791,,,
2303.5,2081.5,4267.667,4185.667,4348.0,4743.0,10.56,,5090.0,0.0097722417167001,0.7075373906705418,0.7652628472551044,0.7501858394351897,,,
3264.607,2603.5,2949.0,3258.667,3468.0,4028.0,10.38,,5091.0,0.022293482140921,0.3879841842766955,0.42542644580861033,0.41591842207596796,,,
2890.5,2376.25,4985.8,4777.167,4914.0,5312.0,10.34,,5092.0,0.006287029661965,0.6850074858686964,0.7414228219282566,0.7267589001244941,,,
2666.0,2063.5,5058.0,4876.0,4948.0,5292.0,9.81,,5093.0,0.016036967791268,0.7709318199664484,0.8299206023362254,0.8148938430284444,,,
3010.25,2762.667,5400.0,5222.667,5194.667,5418.0,9.77,,5094.0,0.0068290648593265,0.6592261858050248,0.7139157411264236,0.7000609145990029,,,
2736.2,2353.333,5426.4,5366.0,5404.0,5465.75,9.67,,5095.0,0.0174674974824865,0.7621948292220179,0.8191520702581894,0.80526680533164,,,
2742.333,2125.667,4810.0,4668.0,4776.0,5180.0,9.66,,5096.0,0.0098567554391655,0.7245691639332104,0.7817202995330057,0.7670505239070322,,,
3408.333,3028.333,5592.0,4922.0,4513.5,4594.0,9.16,,5097.0,0.013176340034685,0.5626732414726368,0.6146503347839933,0.6012207194766653,,,
3311.333,2897.5,5318.0,5474.0,5394.0,5782.0,8.75,,5098.0,0.0035495577302779,0.6342576022645003,0.6855394998841446,0.6729119322424454,,,
2412.167,1805.6,5892.0,5635.0,5701.0,6024.0,8.66,,5099.0,0.0494817068903184,0.9521312188313833,1.0181882737523527,1.0014724489373228,,,
3026.0,2632.5,5428.0,5252.0,5116.0,5537.0,8.57,,5100.0,0.007092277626256,0.6792317914002114,0.7351322977507784,0.7207822923832741,,,
3187.0,2851.25,4677.333,4516.0,4376.0,4849.0,8.35,,5101.0,0.0021341009668932,0.541111341155468,0.5913296010595943,0.5781665219537077,,,
2738.667,2387.0,4165.333,4122.0,4262.0,4924.0,7.65,,5102.0,0.0010407858204171,0.6034490714387613,0.657213966854747,0.6427350388978368,,,
3046.667,2486.667,5028.0,4892.0,4876.0,5208.0,7.61,,5103.0,0.0045476645436552,0.6573643861166157,0.7112425769588675,0.6975936932886448,,,
2642.0,1958.5,4686.0,4508.0,4138.0,5032.0,6.77,,5104.0,0.0111306804845632,0.7325454346488104,0.792107490177347,0.7761251698020406,,,
3322.0,2866.5,4856.0,4900.0,4513.0,5192.0,6.58,,5105.0,0.0017115688118749,0.5634018034406272,0.6131921373660537,0.6003904484735387,,,
3392.0,2998.333,5940.0,5911.667,5904.0,6212.0,6.56,,5106.0,0.0067223535789291,0.6727398238781129,0.7268169971087244,0.7133180527918982,,,
2129.857,1899.5,3620.0,3544.0,3480.0,4036.0,6.26,,5107.0,0.0036818711690557,0.6479535410159882,0.7041433370036115,0.6890837763334641,,,
2849.833,2220.75,4015.5,3976.5,3946.0,4247.0,6.23,,5108.0,0.0016264736791104,0.5832602495037202,0.6325508944602082,0.6202331161629986,,,
2657.5,2227.5,4526.0,4452.0,4318.0,5188.0,6.12,,5109.0,0.0053844603380332,0.6773994957335097,0.7349920013639821,0.719409264900593,,,
3177.857,2326.25,2494.5,2665.5,2810.0,3374.0,5.91,,5110.0,0.0417757952859659,0.3360233459944597,0.3707593765093613,0.36160268182243166,,,
3024.0,2578.25,5850.0,5599.75,5560.0,6050.0,5.66,,5111.0,0.0127133416664551,0.7374560733076723,0.7964965488936824,0.7811647423934431,,,
2993.0,2576.0,6036.0,5772.0,5636.0,5911.0,5.63,,5112.0,0.0162680756624723,0.7539943372126683,0.8127287565476502,0.7978659948606146,,,
3051.0,2549.0,4648.0,4460.0,4488.0,5168.0,5.6,,5113.0,0.0006421169581011,0.600651731996517,0.6547168242257941,0.6401236600342852,,,
3089.0,2663.0,5580.0,5286.0,5488.0,5544.0,5.59,,5114.0,0.0087177369551598,0.6874386220399716,0.7431042194794231,0.7290742615587052,,,
2867.5,2413.333,5034.667,4530.667,4524.0,5324.0,5.4,,5115.0,0.0048322420587044,0.6618138020937223,0.7218928378758458,0.7050423267320831,,,
3114.0,2514.75,3783.0,3956.0,3650.0,4236.0,5.32,,5116.0,0.0048201049767672,0.4936665716514247,0.5379817773242299,0.5268756350699303,,,
3094.429,2698.0,5026.0,4924.0,4904.0,5591.2,5.09,,5117.0,0.0022264124725323,0.6297044328801917,0.6844504122643652,0.6699124077702181,,,
3438.0,2889.333,3191.0,3018.0,3143.0,3900.0,4.99,,5118.0,0.0359980095106268,0.32725295312238223,0.36836634173439325,0.35624762501664875,,,
2922.0,2208.0,4080.0,3840.0,3896.0,4124.0,4.77,,5119.0,0.0027504968641132,0.5726588203623989,0.6227521347894152,0.6099451587131689,,,
2783.25,1996.667,5333.667,5058.0,5112.0,5364.0,4.76,,5120.0,0.0202050434405084,0.7990284517941176,0.8585984482070992,0.8435970772060157,,,
3081.0,2348.385,5608.0,5580.0,5424.0,5788.0,4.69,,5121.0,0.0139855040219703,0.75330857909696,0.8096731430813806,0.7957883124109946,,,
2834.5,2388.667,5432.0,5464.0,5316.0,5256.0,4.62,,5122.0,0.0164631868119988,0.7458390147584038,0.8002738829467465,0.787546616666986,,,
3177.857,2326.25,2494.5,2665.5,2810.0,3374.0,4.56,,5123.0,0.0417757952859659,0.3360233459944597,0.3707593765093613,0.36160268182243166,,,
3060.5,2022.667,3800.0,4058.5,4020.0,4552.0,4.47,,5124.0,0.0040408460714051,0.6080747676303014,0.6551557779161612,0.6437785170865414,,,
2974.667,2456.0,5063.667,4808.0,4872.0,5304.0,4.46,,5125.0,0.0049640048921875,0.6677897691650956,0.723888848654303,0.7092125288663134,,,
3253.0,2482.8,2254.0,2374.0,2540.0,3022.0,4.32,,5126.0,0.073525785171692,0.26166570831621566,0.2919204116718745,0.2837944053213023,,,
3067.25,2323.875,5482.5,5122.0,4704.667,5558.0,4.3,,5127.0,0.0099302820266663,0.713460131263286,0.7727730599708126,0.7568558028787385,,,
2746.5,2446.5,4099.0,3911.0,4452.0,4314.0,4.28,,5128.0,0.0038566074194152,0.5747528929251251,0.6246780338905453,0.6121880918472651,,,
2696.667,2034.0,6298.667,6084.0,6076.0,6452.0,4.24,,5129.0,0.0424546160021723,0.9196855440633029,0.9841565465490932,0.9679194932247928,,,
3231.5,2553.0,4464.0,4316.0,4140.0,5004.0,4.13,,5130.0,0.0007827846127478,0.5593764381316743,0.6113255045404016,0.5971529846057491,,,
3444.333,3026.667,3219.5,3222.0,3184.0,3987.0,4.08,,5131.0,0.035253099120765,0.32509183619432236,0.36454746216974093,0.35327719636475763,,,
3121.0,2539.444,1666.0,1748.75,1965.0,2797.5,3.96,,5132.0,0.1487266449111287,0.16894787003063866,0.19651852342343867,0.1872189213662087,,,
2994.6,2350.5,5492.0,5023.0,5222.0,5404.0,3.78,,5133.0,0.0112193428246787,0.7226842575635228,0.7810939903838028,0.7659792405868323,,,
3121.0,2539.444,1666.0,1748.75,1965.0,2797.5,3.74,,5134.0,0.1487266449111287,0.16894787003063866,0.19651852342343867,0.1872189213662087,,,
2712.667,2145.167,6176.0,5848.0,5636.0,5944.0,3.69,,5135.0,0.0331141404763429,0.8644952413065692,0.9275291257407321,0.9116100811846601,,,
2742.333,2125.667,4810.0,4668.0,4776.0,5180.0,3.68,,5136.0,0.0098567554391655,0.7245691639332104,0.7817202995330057,0.7670505239070322,,,
2993.0,2576.0,6036.0,5772.0,5636.0,5911.0,3.49,,5137.0,0.0162680756624723,0.7539943372126683,0.8127287565476502,0.7978659948606146,,,
3272.0,2730.667,4579.667,4358.0,4447.0,4824.0,3.29,,5138.0,0.0014620211433193,0.5427398843988744,0.5927139625870304,0.5796210218513982,,,
3046.0,2391.333,5136.0,5028.0,5035.0,5630.0,3.28,,5139.0,0.0065709904268518,0.6951385317873338,0.7514042394319647,0.7367988359041504,,,
3037.952,2098.917,4948.0,4804.0,4702.0,5316.0,3.28,,5140.0,0.0089096601663857,0.7166692533479779,0.7730202895487459,0.7585021325375207,,,
2987.5,2262.0,5451.2,5305.333,5180.0,5354.333,3.02,,5141.0,0.0141281587197618,0.7464294044466299,0.8024825522032757,0.7887862385270403,,,
3546.571,3084.667,6282.0,5988.0,5956.0,6132.0,3.01,,5142.0,0.0071964126387703,0.6654399662431429,0.7201186958597929,0.7063489217658419,,,
3177.0,2683.5,6359.5,6032.0,6152.0,6516.0,2.93,,5143.0,0.016406777732325,0.7640625665717056,0.8240138214435548,0.8085482540379291,,,
2805.5,2353.667,4976.0,4908.0,4626.0,5012.0,2.91,,5144.0,0.0080494361872063,0.6876845416971882,0.7425719523106235,0.7288104948839764,,,
3066.6,2618.5,5562.25,5326.0,5310.0,5616.0,2.84,,5145.0,0.008332834481925,0.6928692105843252,0.7491911508860342,0.7348091008092675,,,
2770.889,2384.6,4258.0,4196.0,4115.667,4608.0,2.73,,5146.0,0.0011361965042529,0.5968269969834196,0.6490174698720599,0.6354326238511826,,,
2862.4,2441.667,4745.0,4432.5,4376.0,4991.0,2.72,,5147.0,0.002595947342147,0.6291355750300284,0.6854210134228491,0.6701698152236737,,,
2705.25,1879.0,4784.0,4447.5,4364.0,5044.0,2.71,,5148.0,0.0130535332278102,0.752453815928626,0.8128380979936232,0.7966930386616977,,,
2703.0,1945.5,3784.0,3741.0,4064.0,4424.0,2.62,,5149.0,0.0031509592916977,0.6335118546292386,0.6854813367451293,0.6721447048946023,,,
3375.0,2866.0,5942.667,5910.0,5840.0,6040.0,2.62,,5150.0,0.008285878325274,0.6883552988987823,0.7422075997198252,0.7290261035056693,,,
3065.75,2701.5,4734.667,4538.667,4546.333,5110.0,2.6,,5151.0,0.0008795269990017,0.5841816698384873,0.6373504741597649,0.6231428203363125,,,
2820.125,2386.667,6686.667,6277.0,6167.0,6332.0,2.58,,5152.0,0.0344400655467498,0.8626611097228379,0.9260032134625293,0.9100167976672262,,,
3108.0,2771.333,4770.0,4664.0,4784.0,5074.0,2.58,,5153.0,0.001654164578592,0.584158659767731,0.6353158145145305,0.6222222135424457,,,
3155.625,2593.25,2494.0,2680.0,2835.0,3582.0,2.56,,5154.0,0.0466987131980311,0.3073755825789195,0.3430214923217798,0.3329799688499999,,,
2976.667,2429.667,5963.0,5738.0,5770.0,5788.5,2.56,,5155.0,0.0193717396400088,0.7773506081710649,0.8353483378078363,0.8211261775588061,,,
2880.0,2586.5,4716.0,4586.0,4588.0,4801.75,2.54,,5156.0,0.0034780086738698,0.6131107353216048,0.6653730950025831,0.6521585567599508,,,
2433.0,1883.5,3616.0,3548.5,3707.5,4310.0,2.54,,5157.0,0.0022456724806645,0.635926775693594,0.6905760795233475,0.6758883440595822,,,
2569.0,2383.4,4864.0,4708.0,4812.0,5184.0,2.49,,5158.0,0.009602955889419,0.69983726053254,0.7575265310175112,0.7424921226701374,,,
2515.2,1933.5,4704.0,4792.0,4456.0,4692.0,2.48,,5159.0,0.0172222932141493,0.7674530375339609,0.8227593701476599,0.8096313838315994,,,
3347.0,2866.4,5464.0,5216.0,5116.0,5464.0,2.45,,5160.0,0.0034721163774664,0.6195862883302805,0.6727823142876663,0.6591332386728828,,,
2911.778,2130.667,5051.25,4930.0,4864.5,5344.0,2.42,,5161.0,0.011031464930563,0.7358172140680255,0.7927139005737209,0.7782561672303745,,,
